,Store Number,Store Type,Address,City,State,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
4131,5653,Walmart Neighborhood Market, 25241 Perdido Beach Blvd Ste W, Orange Beach,AL,36561,6560.0,56.4,69088.0,45375.0,461.0,7.027439024390244
4132,5654,Walmart Neighborhood Market, 3671 W Hillsborough Ave, Tampa,FL,33614,47751.0,36.3,37115.0,19913.0,10668.0,22.34089338443174
4133,5657,Walmart Neighborhood Market, 3100 Custer Rd, Plano,TX,75075,35933.0,41.9,75123.0,37874.0,3104.0,8.63829905657752
4134,5658,Walmart Neighborhood Market, 2240 S Bradley Rd, Santa Maria,CA,93454,40333.0,31.3,57573.0,22101.0,6691.0,16.589393300771082
4135,5659,Walmart Neighborhood Market, 500 S Blosser Rd, Santa Maria,CA,93458,56702.0,26.8,49426.0,15207.0,12201.0,21.517759514655566
4136,5661,Walmart Neighborhood Market, 14865 Telegraph Road, La Mirada,CA,90638,49797.0,38.8,86141.0,30777.0,3433.0,6.893989597766934
4137,5663,Walmart Neighborhood Market, 8844 Limonite Avenue, Jurupa Valley,CA,92509,81093.0,30.9,63719.0,19802.0,13463.0,16.60192618351769
4138,5664,Walmart Neighborhood Market, 275 West Ventura Blvd, Camarillo,CA,93010,44122.0,39.9,90260.0,41660.0,3460.0,7.841892933230588
4139,5625,Walmart, 1200 Shingle Creek Crossing, Brooklyn Center,MN,55430,22697.0,31.8,48872.0,23081.0,4031.0,17.760056395118298
4140,5667,Walmart, 222 N Chicago Ave, South Milwaukee,WI,53172,21185.0,40.5,51484.0,26579.0,3424.0,16.16237904177484
4141,5666,Walmart Neighborhood Market, 2510 Cantrell Rd, Little Rock,AR,72202,10773.0,36.7,37113.0,30570.0,2494.0,23.150468764503852
4142,5668,Walmart, 5301 S. 76Th St, Greendale,WI,53129,14248.0,43.8,64622.0,34507.0,917.0,6.435991016282987
4143,5669,Walmart, 4140 W Greenfield Ave, West Milwaukee,WI,53215,62134.0,30.2,35803.0,14963.0,18952.0,30.501818650014485
4144,5670,Walmart Neighborhood Market, 2171 Gulf To Bay Blvd. Buildin, Clearwater,FL,33765,14108.0,40.1,40905.0,24350.0,2157.0,15.289197618372555
4145,5671,Walmart, 13600 Sw 288Th St, Homestead,FL,33033,57924.0,31.8,43369.0,16135.0,15937.0,27.513638560872867
4146,5672,Walmart, 2662 W Lucas Rd, Lucas,TX,75002,69688.0,35.7,98652.0,39818.0,4746.0,6.810354723912295
4147,5675,Walmart Neighborhood Market, 11001 Menaul Blvd Ne, Albuquerque,NM,87112,43197.0,40.9,49734.0,28101.0,7186.0,16.635414496377063
4148,5676,Walmart, 2770 W Evans Ave, Denver,CO,80219,67646.0,31.6,43815.0,17942.0,15829.0,23.3997575614227
4149,5678,Walmart Neighborhood Market, 17222 Highway 99, Lynnwood,WA,98037,28388.0,37.4,68715.0,31582.0,2963.0,10.437508806537974
4150,5621,FedEx Pickup Location, 293 Atlantic Ave Ste 301, Brooklyn,NY,11201,61907.0,35.0,116446.0,77491.0,8224.0,13.284442793222091
4151,5684,Walmart Neighborhood Market, 8810 Grossmont Blvd, La Mesa,CA,91942,40239.0,37.1,56645.0,31563.0,5179.0,12.870598175899003
4152,5683,Walmart Neighborhood Market, 8455 Elk Grove Blvd, Elk Grove,CA,95758,63977.0,36.0,74473.0,31027.0,6803.0,10.633508917267143
4153,5685,Walmart, 2801 Cochran St, Simi Valley,CA,93065,72763.0,40.2,97485.0,41609.0,3833.0,5.267787199538227
4154,5686,Walmart, 1301 N Victory Pl, Burbank,CA,91502,11645.0,38.6,41784.0,27460.0,2283.0,19.604980678402747
4155,5687,Walmart, 71 Technology Dr, Irvine,CA,92618,34704.0,33.4,103758.0,52239.0,3470.0,9.998847395112955
4156,5689,Walmart Neighborhood Market, 3875 Rancho Vista Boulevard, Palmdale,CA,93551,51896.0,37.6,87628.0,33704.0,3842.0,7.40326807461076
4157,5691,Walmart Neighborhood Market, 1445 East Foothill Blvd, Upland,CA,91786,53339.0,34.7,54931.0,25368.0,9385.0,17.595005530662366
4158,5693,Walmart Neighborhood Market, 1320 S Glenstone Ave, Springfield,MO,65804,38021.0,40.7,48214.0,33019.0,4802.0,12.629862444438599
4159,5692,Walmart Neighborhood Market, 3150 W Republic Rd, Springfield,MO,65810,23052.0,42.0,68597.0,36179.0,1542.0,6.689224362311296
4160,5697,Walmart Neighborhood Market, 7025 W Main St, Milwaukee,WI,53214,35248.0,36.1,44343.0,25282.0,5590.0,15.859055832955061
4161,5695,Walmart Neighborhood Market, 5625 Washington Ave, Mount Pleasant,WI,53406,26582.0,45.0,64478.0,33394.0,2472.0,9.299525995034234
4162,5700,Walmart Neighborhood Market, 2151 Frankston Highway, Tyler,TX,75701,34876.0,33.5,49030.0,24894.0,6250.0,17.92063310012616
4163,5701,Walmart Supercenter, 14061 W. Whitesbridge Avenue, Kerman,CA,93630,20133.0,29.3,46610.0,18588.0,4350.0,21.60631798539711
4164,5702,Walmart Neighborhood Market, 9809 University Ave, Lubbock,TX,79423,37960.0,33.7,63837.0,31844.0,3183.0,8.385142255005269
4165,5704,Walmart Neighborhood Market, 3045 Sw Port St Lucie Blvd, Port St. Lucie,FL,34953,69139.0,36.3,57738.0,22993.0,9167.0,13.258797494901575
4166,5705,Walmart Supercenter, 545 Garden City Connector, Garden City Beach,SC,29576,29055.0,58.3,53329.0,33321.0,2401.0,8.263637928067459
4167,5707,Walmart Supercenter, 11700 Us Highway 380, Cross Roads,TX,76227,29616.0,34.5,88108.0,33864.0,1118.0,3.774986493787142
4168,5703,Walmart Supercenter, 8580 Hwy 72 W, Madison,AL,35758,45205.0,38.0,87609.0,44396.0,3073.0,6.797920584006194
4169,5710,Walmart Supercenter, 3848 Mchenry Ave, Modesto,CA,95356,33032.0,36.0,67415.0,34113.0,4205.0,12.730079922499394
4170,5709,Walmart Supercenter, 4949 Bill Gardner Pkwy, Locust Grove,GA,30248,24744.0,33.3,65076.0,25375.0,2968.0,11.994827028774653
4171,5715,Walmart Neighborhood Market, 1619 Ambler Avenue, Abilene,TX,79601,28041.0,30.0,38691.0,15951.0,4627.0,16.50083805855711
4172,5706,Walmart, 700 Bowman Rd, Little Rock,AR,72211,22331.0,34.8,62257.0,38387.0,1595.0,7.14253728001433
4173,5673,Walmart, 8015 Woodbridge Parkway, Sachse,TX,75048,24203.0,37.2,97666.0,33186.0,642.0,2.652563731768789
4174,5722,Walmart Neighborhood Market, 3265 Manhattan Blvd, Harvey,LA,70058,38695.0,36.5,46001.0,22702.0,7275.0,18.80087866649438
4175,5726,Walmart Neighborhood Market, 2401 Indian Wells Road, Alamogordo,NM,88310,36010.0,38.8,45660.0,24551.0,5931.0,16.47042488197723
4176,5728,Walmart Supercenter, 8599 High Pointe Dr, Newburgh,IN,47630,35920.0,39.9,74469.0,37709.0,2013.0,5.604120267260579
4177,5731,Walmart Supercenter, 2533 Germanna Hwy, Locust Grove,VA,22508,14045.0,45.1,81726.0,35808.0,598.0,4.257742969028124
4178,5734,Walmart Neighborhood Market, 750 Lynn Garden Dr, Kingsport,TN,37660,39510.0,44.2,36515.0,26072.0,7922.0,20.050620096178182
4179,5716,Walmart Neighborhood Market, 9020 Bailey Cove Rd Se, Huntsville,AL,35802,21789.0,45.1,66399.0,43370.0,2430.0,11.152416356877323
4180,5738,Walmart Neighborhood Market, 3553 E Robinson Ave, Springdale,AR,72764,54717.0,29.2,42496.0,20850.0,12873.0,23.526509128789957
4181,5740,Walmart Neighborhood Market, 2570 Government Blvd, Mobile,AL,36606,18640.0,34.1,36073.0,22707.0,5765.0,30.928111587982833
4182,5743,Walmart Supercenter, 5141 Nc Highway 42 W, Garner,NC,27529,47683.0,37.8,62047.0,29752.0,6080.0,12.75087557410398
4183,5745,Walmart Supercenter, 175 Highway 274, Lake Wylie,SC,29710,34641.0,39.9,64894.0,32245.0,4169.0,12.034871972518115
4184,5744,Walmart Neighborhood Market, 7320 Theodore Dawes Rd, Theodore,AL,36582,24419.0,38.6,50720.0,24012.0,3902.0,15.979360334166019
4185,5746,Walmart Pickup with Fuel Store, 7520 U.S. Highway 72 West, Madison,AL,35758,45205.0,38.0,87609.0,44396.0,3073.0,6.797920584006194
4186,5735,Walmart Supercenter, 5010 Steiner Way, Grovetown,GA,30813,41337.0,31.5,71476.0,25750.0,3822.0,9.245953987952682
4187,5748,Walmart Supercenter, 2150 E 1St St, Grimes,IA,50111,13068.0,34.4,99560.0,42809.0,430.0,3.290480563207836
4188,5751,Walmart Supercenter, 1375 N Davis Rd., Salinas,CA,93907,22171.0,38.3,73226.0,30397.0,2578.0,11.627802083803166
4189,5713,Walmart Supercenter, 2615 Ne Bob Bullock Loop, Laredo,TX,78045,64705.0,30.0,67787.0,24672.0,8019.0,12.39316899775906
4190,5752,Walmart Supercenter, 174 Passaic St, Garfield,NJ,07026,31890.0,36.2,54037.0,25698.0,5614.0,17.604264659767953
4191,5754,Walmart Neighborhood Market, 4670 Casey Blvd, Williamsburg,VA,23188,42072.0,45.6,76460.0,38984.0,3736.0,8.880015212017494
4192,5755,Walmart Neighborhood Market, 1720 E Little Creek Rd, Norfolk,VA,23518,30339.0,36.5,55365.0,29733.0,4943.0,16.292560730413
4193,5758,Walmart Neighborhood Market, 3911 S Jog Rd, Greenacres,FL,33467,52293.0,48.9,67011.0,35499.0,3334.0,6.375614326965368
4194,5753,Walmart Supercenter, 6303 Richmond Hwy, Alexandria,VA,22306,35907.0,33.5,74129.0,33671.0,4475.0,12.462750995627594
4195,5760,Walmart Neighborhood Market, 1601 W Kennedy Blvd, Tampa,FL,33606,18926.0,31.5,74855.0,49667.0,1804.0,9.531860932051147
4196,5759,Walmart Neighborhood Market, 6177 S Jog Rd, Lake Worth,FL,33467,52293.0,48.9,67011.0,35499.0,3334.0,6.375614326965368
4197,5761,Walmart Supercenter, 45555 Michigan Ave, Canton,MI,48188,41193.0,39.1,93185.0,40084.0,2372.0,5.758259898526449
4198,5763,Walmart Supercenter, 3590 W. South Jordan Pkwy, South Jordan,UT,84095,65890.0,32.8,99682.0,36180.0,1878.0,2.8502048869327665
4199,5764,Walmart Supercenter, 2401 Avondale Haslet Road, Fort Worth,TX,76052,20779.0,32.7,105586.0,40717.0,936.0,4.504547860821021
4200,5727,Walmart Supercenter, 5810 Ranch Lake Blvd, Bradenton,FL,34202,22462.0,50.3,95610.0,49201.0,1091.0,4.857091977562105
4201,5768,Walmart Supercenter, 800 E Southern Ave, Tempe,AZ,85282,52799.0,31.6,51783.0,27848.0,9914.0,18.776870774067692
4202,5767,Walmart Neighborhood Market, 9354 Ambleside Drive, Fishers,IN,46038,42003.0,35.3,84619.0,41544.0,1570.0,3.7378282503630693
4203,5769,Walmart Neighborhood Market, 3871 West Main Street, Dothan,AL,36305,15869.0,39.5,60995.0,34128.0,1528.0,9.62883609553217
4204,5732,Walmart Supercenter, 2 Gannett Dr, Johnson City,NY,13790,18053.0,37.7,42454.0,24753.0,2904.0,16.085969091009805
4205,5737,Walmart Neighborhood Market, 3475 W Black Forest Drive, Fayetteville,AR,72704,25035.0,31.0,60524.0,30841.0,3203.0,12.794088276413023
4206,5772,Walmart Supercenter, 1936 N. Lecanto Hwy, Lecanto,FL,34461,10873.0,53.0,44179.0,24780.0,1402.0,12.894325393175757
4207,5776,Walmart Neighborhood Market, 6412 Washington Avenue, Ocean Springs,MS,39564,39753.0,36.7,58507.0,27881.0,4690.0,11.797851734460293
4208,5741,Walmart Neighborhood Market, 9047 Curry Ford Road, Orlando,FL,32825,57344.0,35.3,54137.0,24955.0,8145.0,14.203752790178571
4209,5777,Walmart Supercenter, 450 Providence Road, Brooklyn,CT,06234,8275.0,44.9,74938.0,31000.0,708.0,8.555891238670695
4210,5779,Walmart Supercenter, 16375 Merchant Ln, King George,VA,22485,24985.0,37.7,85685.0,35951.0,1433.0,5.7354412647588555
4211,5781,Walmart Supercenter, 8331 S Stewart Ave, Chicago,IL,60620,69195.0,40.3,33304.0,18786.0,18905.0,27.321338246983164
4212,5780,Walmart Neighborhood Market, 2600 Linwood Dr, Paragould,AR,72450,38308.0,37.5,45252.0,22273.0,5879.0,15.346663882217813
4213,5782,Walmart Neighborhood Market, 150 N Sonoma Ranch Blvd, Las Cruces,NM,88001,37221.0,27.2,28372.0,16501.0,12693.0,34.10171677278955
4214,5786,Walmart Supercenter, 1100 Old Philadelphia Rd, Jasper,GA,30143,22397.0,47.4,64679.0,31998.0,2002.0,8.938697146939322
4215,5787,Walmart Supercenter, 4545 Fayetteville Rd, Raeford,NC,28376,43211.0,31.5,47737.0,20503.0,8288.0,19.180301312165884
4216,5789,Walmart Neighborhood Market, 1640 Airport Road, Hot Springs,AR,71913,45631.0,45.5,41635.0,27796.0,7627.0,16.71451425565953
4217,5791,Walmart Neighborhood Market, 1011 East Centennial Drive, Pittsburg,KS,66762,24747.0,28.7,35277.0,20528.0,5947.0,24.031195700488947
4218,5790,Walmart Neighborhood Market, 1544 Malvern Ave, Hot Springs,AR,71901,30275.0,38.9,35762.0,23123.0,7432.0,24.548307184145333
4219,5766,Walmart Supercenter, 170 Cochrane Plz, Morgan Hill,CA,95037,50210.0,39.9,108554.0,48894.0,3281.0,6.5345548695478985
4220,5793,Walmart Supercenter, #333 Carr #14, Cotto Laurel,"Ponce,",00780,11679.0,38.0,21834.0,14409.0,4591.0,39.30987242058396
4221,5797,Walmart Supercenter, 262 Cordele Rd, Albany,GA,31705,33118.0,31.4,26931.0,13933.0,12233.0,36.93761700585784
4222,5795,Walmart Supercenter, 800 Commons Dr, Oxford,PA,19363,16957.0,38.1,70380.0,31122.0,1708.0,10.07253641563956
4223,5747,Walmart Supercenter, 1876 Main St W, Locust,NC,28097,5784.0,43.3,53118.0,25228.0,718.0,12.413554633471646
4224,5799,Walmart Supercenter, 2711 S. Houghton Rd, Tucson,AZ,85730,39055.0,38.5,48334.0,24713.0,6384.0,16.346178466265524
4225,5803,Walmart Supercenter, 701 R.H TODD, SAN JUAN,PR,00907,16819.0,48.6,32601.0,38603.0,4426.0,26.315476544384328
4226,5802,Walmart Supercenter, WM SC Plaza Canovanas 5802, Canovanas,PR,00729,52244.0,38.9,20508.0,11066.0,21939.0,41.99333894801317
4227,5804,Walmart Neighborhood Market, 5835 W. 10Th St, Indianapolis,IN,46224,36881.0,30.7,35384.0,17194.0,11687.0,31.68840324286218
4228,5805,Walmart Neighborhood Market, 3571 W. Rock Creek Road, Norman,OK,73069,24635.0,30.8,46304.0,25870.0,4267.0,17.32088491982951
4229,5810,Walmart, 7075 W Wheatland Rd, Dallas,TX,75249,16100.0,33.3,60250.0,22501.0,2038.0,12.658385093167702
4230,5806,Walmart, 5755 Gateway Drive, Grand Forks,ND,58203,17567.0,24.9,42807.0,23384.0,4733.0,26.94256275971993
4231,5807,Walmart, 2100 N Long Beach Blvd, Compton,CA,90221,54259.0,29.6,46008.0,14049.0,12781.0,23.55553917322472
4232,5808,Walmart, 411 South Broadway Street, Elsa,TX,78543,8886.0,30.0,31994.0,12126.0,2820.0,31.735313977042537
4233,5809,Walmart, 2812 S. Expressway 281, Edinburg,TX,78542,75822.0,26.3,36538.0,12512.0,24707.0,32.58552926591227
4234,5812,Walmart, 97 Commerce Drive, Blue Ridge,GA,30513,11704.0,50.2,40957.0,24393.0,1896.0,16.19958988380041
4235,5813,Walmart Neighborhood Market, 3851 Evans To Locks Road, Martinez,GA,30907,51767.0,40.8,63815.0,33260.0,5478.0,10.58203102362509
4236,5814,Walmart, 2200 Holly Springs Parkway, Holly Springs,GA,30115,38950.0,38.6,82759.0,34257.0,1997.0,5.127086007702182
4237,5815,Walmart Neighborhood Market, 2909 Austell Rd Sw Suite 100, Marietta,GA,30008,33276.0,31.2,45907.0,21529.0,7244.0,21.76944344272148
4238,5818,Walmart Neighborhood Market, 10550 Old St. Augustine Rd, Jacksonville,FL,32257,38069.0,39.1,54347.0,31003.0,3603.0,9.464393601092752
4239,5820,Walmart Neighborhood Market, 2570 County Road 220, Middleburg,FL,32068,54614.0,37.1,58479.0,25329.0,6748.0,12.355806203537554
4240,5817,Walmart Neighborhood Market, 8011 Merrill Rd, Jacksonville,FL,32277,30415.0,34.0,47141.0,24583.0,3832.0,12.599046523097156
4241,5822,Walmart Pharmacy, 2708 Rife Drive, Rogers,AR,72758,39727.0,33.8,65818.0,36577.0,3278.0,8.251315226420319
4242,5823,Walmart Supercenter, 6185 Retail Rd, Dallas,TX,75231,40464.0,31.0,37189.0,25734.0,11542.0,28.524120205614867
4243,5828,Walmart Neighborhood Market, 2730 S. Prairie Ave., Pueblo,CO,81005,31361.0,40.5,45284.0,23764.0,4981.0,15.882784349988839
4244,5826,Walmart Neighborhood Market, 901 Lithia Pinecrest Rd, Brandon,FL,33511,58401.0,35.7,58090.0,27791.0,6213.0,10.638516463759181
4245,5829,Walmart Neighborhood Market, 211 Nor Dan Dr Unit 1010, Danville,VA,24540,31607.0,45.1,38888.0,22559.0,5525.0,17.480304995728794
4246,5819,Walmart Neighborhood Market, 445 State Rd 13, Fruit Cove,FL,32259,47988.0,39.1,105955.0,42046.0,2068.0,4.309410686004835
4247,5831,Walmart Neighborhood Market, 13817 Walsingham Rd, Largo,FL,33774,18860.0,48.8,48383.0,29828.0,2454.0,13.011664899257688
4248,5832,Walmart Neighborhood Market, 3009 E Causeway Approach, Mandeville,LA,70448,25344.0,40.4,79426.0,40757.0,1480.0,5.8396464646464645
4249,5835,Walmart Supercenter, 34399 N Cave Creek Rd, Cave Creek,AZ,85331,29264.0,48.0,100092.0,47864.0,1767.0,6.038135593220339
4250,5837,Walmart Neighborhood Market, 5000 Pauline Whitaker Parkway, Rogers,AR,72758,39727.0,33.8,65818.0,36577.0,3278.0,8.251315226420319
4251,5839,Walmart Supercenter, 3615 Crater Lake Hwy, Medford,OR,97504,46818.0,41.7,52421.0,29389.0,7203.0,15.385108291682686
4252,5841,Walmart Supercenter, 5001 N. Ten Mile Rd., Meridian,ID,83646,58684.0,35.4,65842.0,29757.0,4938.0,8.414559334742009
4253,5840,Walmart Neighborhood Market, 12912 E 86Th St N, Owasso,OK,74055,44415.0,35.9,72642.0,33026.0,2929.0,6.594618935044467
4254,5842,Walmart Supercenter, 14900 Dix Toledo Rd, Southgate,MI,48195,29291.0,44.2,51808.0,27379.0,3319.0,11.331125601720665
4255,5774,Walmart Neighborhood Market, 6411 W Park Ave, Houma,LA,70364,31629.0,33.8,53541.0,24786.0,6094.0,19.267128268361315
4256,5843,Walmart Supercenter, 1030 Sperry Ave, Patterson,CA,95363,26726.0,31.1,62445.0,21855.0,4336.0,16.22390181845394
4257,5844,Walmart Supercenter, 29574 7 Mile Rd, Livonia,MI,48152,31169.0,47.1,71717.0,36952.0,1878.0,6.0252173634059485
4258,5847,Walmart Supercenter, 1950 Anderson Hwy, Powhatan,VA,23139,24214.0,44.6,78730.0,35125.0,1406.0,5.806558189477162
4259,5846,Walmart Neighborhood Market, 3183 W Vine St, Kissimmee,FL,34741,45936.0,32.9,36246.0,18606.0,12413.0,27.022378962034136
4260,5851,Walmart Supercenter, 4600 E. 10Th St, Greenville,NC,27858,58874.0,24.9,44806.0,27382.0,14693.0,24.95668716241465
4261,5773,Walmart Neighborhood Market, 1201 Parkview Drive, New Iberia,LA,70563,19072.0,37.5,63661.0,30874.0,1584.0,8.305369127516778
4262,5853,Walmart Supercenter, 3715 Ocean Beach Hwy 2, Longview,WA,98632,49913.0,40.9,42144.0,24398.0,9891.0,19.816480676376894
4263,5854,Walmart Supercenter, 8400 Coral Way, Miami,FL,33155,46324.0,42.7,60853.0,30319.0,5386.0,11.62680252137121
4264,5855,Walmart Neighborhood Market, 10550 W Central Ave, Wichita,KS,67212,44811.0,38.1,57440.0,28958.0,4487.0,10.01316641003325
4265,5848,Walmart, 10075 Bruceville Rd, Elk Grove,CA,95757,48242.0,34.7,95316.0,32447.0,3748.0,7.769163799179139
4266,5858,Walmart Supercenter, 9260 S. Houghton Rd, Tucson,AZ,85747,25077.0,34.4,82793.0,30920.0,1251.0,4.9886350041871035
4267,5859,Walmart, 401 N. Central Avenue, Wasco,CA,93280,27552.0,28.7,36565.0,11535.0,6226.0,22.5972706155633
4268,5857,Walmart Supercenter, 50 E Schrock Rd, Westerville,OH,43081,59623.0,36.5,77280.0,36611.0,4565.0,7.656441306207336
4269,5863,Walmart Neighborhood Market, 7520 E Reno Ave, Midwest City,OK,73110,33772.0,31.8,40591.0,21220.0,6933.0,20.528840459552292
4270,5864,Walmart Supercenter, 1511 Grant St, Gardnerville,NV,89410,10895.0,50.3,60030.0,31564.0,1229.0,11.280403854979347
4271,5867,Walmart Supercenter, 500 Bayonne Crossing Way, Bayonne,NJ,07002,66719.0,38.6,56701.0,30115.0,10479.0,15.706170656035013
4272,5869,Walmart Supercenter, 2470 West Pullman Road 2, Moscow,ID,83843,26335.0,26.9,37364.0,23840.0,6871.0,26.090753749762673
4273,5816,Walmart Neighborhood Market, 1650 San Pablo Rd S, Jacksonville,FL,32224,40354.0,34.4,72590.0,38059.0,2701.0,6.6932646082172775
4274,5871,Walmart Supercenter, 5734 S. Orange Blossom Trl, Orlando,FL,32839,54617.0,30.7,34972.0,17463.0,13053.0,23.899152278594578
4275,5872,Walmart Supercenter, 6712 Us Highway 98 W, Santa Rosa Beach,FL,32459,14028.0,41.0,71370.0,42256.0,744.0,5.303678357570573
4276,5874,Walmart, 22015 Hawthorne Blvd, Torrance,CA,90503,45349.0,40.3,84615.0,40259.0,3532.0,7.788484861849214
4277,5876,Walmart Neighborhood Market, 2102 Main St, Dunedin,FL,34698,38230.0,54.5,46193.0,31383.0,3314.0,8.66858488098352
4278,5879,Walmart Supercenter, 11145 Bryton Town Center Dr, Huntersville,NC,28078,58993.0,37.2,92707.0,41366.0,2620.0,4.44120488871561
4279,5880,Walmart Supercenter, 11181 Lee Hwy, Fairfax,VA,22030,59558.0,33.7,112911.0,46182.0,3858.0,6.477719198092616
4280,5881,Walmart Supercenter, 400 S State Rd, Springfield,PA,19064,24734.0,43.0,106934.0,41682.0,659.0,2.664348669847174
4281,5883,Walmart Supercenter, 5025 E Sprague Ave, Spokane Valley,WA,99212,19660.0,40.8,48600.0,28151.0,2715.0,13.809766022380469
4282,5884,Walmart Supercenter, 5095 Almaden Expy, San Jose,CA,95118,31799.0,39.3,101780.0,47457.0,2351.0,7.393314255165257
4283,5886,Walmart Supercenter, 1550 Leucadia Blvd, Encinitas,CA,92024,51309.0,42.9,103417.0,58763.0,3980.0,7.756923736576429
4284,5890,Walmart Supercenter, 800 Commerce Ave, Atwater,CA,95301,38675.0,32.1,54434.0,22897.0,7443.0,19.244990303813832
4285,5889,Walmart Supercenter, 9410 Webb Chapel Rd, Dallas,TX,75220,42642.0,30.7,43001.0,28304.0,9353.0,21.933774213217017
4286,5891,Walmart Supercenter, 2200 Wheatsheaf Ln, Philadelphia,PA,19137,7937.0,36.9,52376.0,24884.0,1201.0,15.131661836966108
4287,5893,Walmart Supercenter, 26090 Ingersol Dr, Novi,MI,48375,22775.0,38.9,89939.0,44547.0,923.0,4.052689352360044
4288,5894,Walmart Supercenter, 5511 Deep Lake Rd, Oviedo,FL,32765,63974.0,33.9,72530.0,30795.0,7510.0,11.739144027261075
4289,5845,Walmart Supercenter, 1300 John Sims Pkwy E, Niceville,FL,32578,32246.0,41.2,81445.0,38342.0,2069.0,6.4162996960863365
4290,5898,Walmart Supercenter, 6101 Saratoga Rd, Corpus Christi,TX,78412,39286.0,28.9,47591.0,24153.0,7843.0,19.963854808328666
4291,5899,Walmart Supercenter, 1123 Hayden Meadows Drive, Portland,OR,97217,34327.0,37.0,70027.0,36762.0,4774.0,13.907419815305737
4292,5875,Walmart Neighborhood Market, 12550 S Orange Blossom Trl, Orlando,FL,32837,55855.0,35.8,57970.0,24868.0,5886.0,10.538000179035002
4293,5903,Walmart Neighborhood Market, 3864 Us Highway 80 W, Phenix City,AL,36870,21503.0,34.3,56680.0,23193.0,2374.0,11.040319955355066
4294,5907,Walmart Neighborhood Market, 4909 Buena Vista Rd, Columbus,GA,31907,56573.0,34.4,40370.0,21087.0,10828.0,19.139872377282448
4295,5908,Walmart Neighborhood Market, 1185 Dolly Parton Pkwy, Sevierville,TN,37862,23084.0,42.3,39644.0,23826.0,4553.0,19.723618090452263
4296,5912,Walmart Supercenter, 21151 S Dixie Hwy, Miami,FL,33189,27231.0,36.4,53438.0,22243.0,4183.0,15.361169255627777
4297,5915,Walmart Pickup with Fuel Store, 1650 E. 104Th Avenue, Thornton,CO,80233,49492.0,33.0,69621.0,28492.0,3569.0,7.211266467307848
4298,5923,Walmart Neighborhood Market, 3650 Walton Drive, Myrtle Beach,SC,29577,31361.0,41.2,38341.0,26131.0,7825.0,24.951372724084052
4299,5888,Walmart Supercenter, 3400 Hartzdale Drive, Camp Hill,PA,17011,35905.0,40.8,72054.0,33410.0,2105.0,5.8626932182147335
4300,5925,Walmart Neighborhood Market, 2305 Jordan Ln Sw, Huntsville,AL,35805,21345.0,30.6,23886.0,15165.0,9861.0,46.19817287420942
4301,5882,Walmart Supercenter, 2765 10Th Ave N, Palm Springs,FL,33461,46890.0,35.0,38890.0,18209.0,9684.0,20.652591170825335
4302,5929,Walmart Supercenter, 1201 Sw 13Th Avenue, Battle Ground,WA,98604,36440.0,37.8,76193.0,31961.0,2764.0,7.585071350164654
4303,5931,Walmart Supercenter, 13739 N Central Expy, Dallas,TX,75243,67445.0,31.2,38640.0,25034.0,17188.0,25.48446882645118
4304,5932,Walmart, 12800 Pines Blvd, Pembroke Pines,FL,33027,60467.0,42.7,65510.0,30869.0,4471.0,7.394115798700118
4305,5930,Walmart Supercenter, 88 E Orangethorpe Ave, Anaheim,CA,92801,67094.0,31.0,54476.0,20743.0,12369.0,18.435329537663577
4306,5927,Walmart Supercenter, 3390 N Highway 67, Florissant,MO,63033,43740.0,38.1,52716.0,26064.0,3967.0,9.069501600365799
4307,5935,Walmart, 7600 Sw Dartmouth St., Tigard,OR,97223,49555.0,38.1,74787.0,36348.0,4508.0,9.096962970436888
4308,5936,Walmart, 1500 B Cornerside Blvd, Vienna,VA,22182,26596.0,41.3,177853.0,73455.0,988.0,3.7148443374943603
4309,5938,Walmart, 575 Saturn Blvd, San Diego,CA,92154,87218.0,34.3,63638.0,19839.0,11193.0,12.833360086220734
4310,5941,Walmart Supercenter, 99 H Street Nw, Washington,DC,20001,45925.0,31.1,100447.0,54353.0,6564.0,14.292868807838868
4311,5866,Walmart Supercenter, 8555 Preston Rd, Frisco,TX,75034,95996.0,36.4,116962.0,50792.0,4324.0,4.504354348097837
4312,5947,Walmart, 5631 Dyer St, El Paso,TX,79904,34098.0,28.6,35605.0,15334.0,9883.0,28.984104639568304
4313,5939,Walmart, 12620 Se 41St Pl, Bellevue,WA,98006,37231.0,43.6,126601.0,61665.0,1545.0,4.149767666729338
4314,5945,Walmart Neighborhood Market, 400 W 49Th St, Hialeah,FL,33012,75992.0,46.0,31010.0,16298.0,19088.0,25.118433519317822
4315,5954,Walmart, 2753 E. Eastland Center Dr, St,West,91791,33953.0,38.2,80020.0,30416.0,3000.0,8.835743527817867
4316,5957,Walmart, 5957 W. 44Th Ave, Lakeside,CO,80212,19672.0,38.2,73154.0,45536.0,2480.0,12.606750711671411
4317,5959,Walmart, 111 Yale St, Houston,TX,77007,35822.0,33.8,121458.0,85419.0,2156.0,6.018647758360784
4318,5960,Walmart Neighborhood Market, 10301 Alameda Ave, Socorro,TX,79927,41162.0,31.1,33255.0,12430.0,12110.0,29.42033914775764
4319,5962,Walmart Neighborhood Market, 4716 Hondo Pass Dr, El Paso,TX,79904,34098.0,28.6,35605.0,15334.0,9883.0,28.984104639568304
